id,latitude,longitude,date,grid_id
"1180",31.900047,-106.468655,2012-11-10,"2044"
"1228",31.971732,-106.9305,2012-12-19,"2044"
"1232",31.693414,-106.2708,2012-12-19,"2044"
"1233",31.706739,-106.253668,2012-12-19,"2044"
"1234",31.742907,-106.237487,2012-12-19,"2044"
"1253",31.972936,-106.499647,2013-02-09,"2044"
"73",32.237336,-105.077421,2002-03-08,"2131"
"318",32.356247,-105.083515,2004-02-19,"2131"
"319",32.227984,-105.0774,2004-02-19,"2131"
"1242",32.645239,-105.593986,2012-12-19,"2131"
"1259",32.250329,-105.041253,2013-02-09,"2131"
"1260",32.212258,-105.038873,2013-02-09,"2131"
"74",31.852553,-105.012664,2002-03-08,"2132"
"104",31.773572,-105.514228,2003-12-15,"2132"
"105",31.758199,-105.460172,2003-12-15,"2132"
"106",31.765506,-105.401832,2003-12-15,"2132"
"107",31.864472,-105.110152,2003-12-15,"2132"
"108",31.85378,-105.076976,2003-12-15,"2132"
"109",31.874645,-105.062408,2003-12-15,"2132"
"110",31.892638,-105.039042,2003-12-15,"2132"
"111",31.864618,-105.019879,2003-12-15,"2132"
"320",31.854005,-105.021624,2004-02-19,"2132"
"1093",38.124362,-104.372049,2012-02-28,"2213"
"1094",38.072014,-104.231185,2012-02-28,"2213"
"1292",34.275029,-104.051286,2013-03-23,"2217"
"1293",34.236958,-104.003697,2013-03-23,"2217"
"75",33.43611,-104.724972,2002-03-08,"2218"
"76",33.298008,-104.63209,2002-03-08,"2218"
"121",33.447811,-104.763302,2003-12-15,"2218"
"122",33.293694,-104.748256,2003-12-15,"2218"
"123",33.280278,-104.717964,2003-12-15,"2218"
"124",33.410702,-104.7117,2003-12-15,"2218"
"125",33.435587,-104.689691,2003-12-15,"2218"
"126",33.317411,-104.671186,2003-12-15,"2218"
"127",33.310491,-104.663782,2003-12-15,"2218"
"128",33.398668,-104.658605,2003-12-15,"2218"
"129",33.336404,-104.656045,2003-12-15,"2218"
"130",33.329647,-104.579891,2003-12-15,"2218"
"131",33.262342,-104.561693,2003-12-15,"2218"
"132",33.645407,-104.540283,2003-12-15,"2218"
"133",33.305358,-104.523073,2003-12-15,"2218"
"134",33.608724,-104.521862,2003-12-15,"2218"
"135",33.634805,-104.507082,2003-12-15,"2218"
"136",33.342244,-104.506968,2003-12-15,"2218"
"137",33.321511,-104.497828,2003-12-15,"2218"
"138",33.626387,-104.460034,2003-12-15,"2218"
"139",33.626262,-104.437277,2003-12-15,"2218"
"140",33.633628,-104.426217,2003-12-15,"2218"
"141",33.607309,-104.4201,2003-12-15,"2218"
"142",33.272615,-104.419062,2003-12-15,"2218"
"143",33.651875,-104.371548,2003-12-15,"2218"
"144",33.069646,-104.194747,2003-12-15,"2218"
"145",33.738093,-104.164286,2003-12-15,"2218"
"146",33.907123,-104.084376,2003-12-15,"2218"
"147",33.796307,-104.054838,2003-12-15,"2218"
"324",33.405277,-104.680701,2004-02-19,"2218"
"325",33.661358,-104.549036,2004-02-19,"2218"
"326",33.287133,-104.495377,2004-02-19,"2218"
"327",33.251272,-104.401115,2004-02-19,"2218"
"328",33.115454,-104.355116,2004-02-19,"2218"
"1266",33.505586,-104.669654,2013-02-09,"2218"
"1267",33.669769,-104.488815,2013-02-09,"2218"
"1268",33.316697,-104.325644,2013-02-09,"2218"
"1269",33.386653,-104.324216,2013-02-09,"2218"
"1270",33.6891,-104.260212,2013-02-09,"2218"
"1271",33.828061,-104.144095,2013-02-09,"2218"
"1272",33.909914,-104.107927,2013-02-09,"2218"
"815",32.726016,-104.296829,2008-12-14,"2219"
"816",32.750292,-104.282268,2008-12-14,"2219"
"817",32.723021,-104.264454,2008-12-14,"2219"
"1263",32.062629,-104.807471,2013-02-09,"2219"
"112",31.753351,-104.979198,2003-12-15,"2220"
"113",31.827562,-104.976229,2003-12-15,"2220"
"114",31.789723,-104.971995,2003-12-15,"2220"
"115",31.756738,-104.970903,2003-12-15,"2220"
"116",31.790777,-104.970482,2003-12-15,"2220"
"117",31.559148,-104.960337,2003-12-15,"2220"
"118",31.637072,-104.947561,2003-12-15,"2220"
"119",31.636868,-104.94368,2003-12-15,"2220"
"120",31.694103,-104.854339,2003-12-15,"2220"
"321",31.750672,-104.971269,2004-02-19,"2220"
"322",31.828655,-104.965895,2004-02-19,"2220"
"323",31.728976,-104.9442,2004-02-19,"2220"
"1088",31.44452,-104.956147,2012-02-28,"2220"
"1089",31.374849,-104.923786,2012-02-28,"2220"
"1090",31.363428,-104.919027,2012-02-28,"2220"
"1091",31.352482,-104.918551,2012-02-28,"2220"
"1092",31.310604,-104.885715,2012-02-28,"2220"
"1261",31.744139,-104.971772,2013-02-09,"2220"
"1262",31.654195,-104.931798,2013-02-09,"2220"
"1264",31.668472,-104.779036,2013-02-09,"2220"
"1265",31.625641,-104.73335,2013-02-09,"2220"
"1095",38.349322,-103.235106,2012-02-28,"2301"
"1096",38.389297,-103.179902,2012-02-28,"2301"
